Order_ID,Date,Customer_ID,Product_ID,Channel,Quantity,Unit_Price,Total_Sales,Customer_Name,Gender,Age,City,Loyalty_Status,Product_Name,Category,Brand,Price,Supplier,Month,Year,Day
O002551,2025-06-07,C00914,P0049,Store,1,11345,11345,Evan Martin,Female,22,Mumbai,Gold,Guess Footwea,Footwear,Nike,11345,Bates Inc,6,2025,Saturday
O002552,2026-01-14,C00050,P0165,Online,3,826,2478,Carolyn Skinner,Female,53,Kolkata,Platinum,Mean Beaut,Beauty,Sony,826,"Reid, Murphy and Kelly",1,2026,Wednesday
O002553,2025-07-17,C00193,P0013,Mobile App,3,1719,5157,Alicia Sanders,Female,29,Kolkata,Platinum,Least Footwea,Footwear,Adidas,1719,"Vaughan, Graham and Reyes",7,2025,Thursday
O002554,2026-02-26,C00846,P0138,Marketplace,1,2847,2847,Christina Santiago,Male,24,Mumbai,Silver,In Clothin,Clothing,Sony,2847,Bush-Lambert,2,2026,Thursday
O002555,2025-09-26,C00870,P0190,Store,5,600,3000,Linda Gomez,Female,30,Hyderabad,Silver,Behind Clothin,Clothing,Samsung,600,Scott PLC,9,2025,Friday
O002556,2025-12-15,C00716,P0131,Online,3,11957,35871,Nicole Andrews,Male,33,Bangalore,Platinum,Involve Footwea,Footwear,Apple,11957,Cannon PLC,12,2025,Monday
O002557,2025-08-23,C00973,P0055,Store,1,8401,8401,Michelle Murphy,Male,47,Mumbai,Gold,Score Sport,Sports,Sony,8401,Wilson PLC,8,2025,Saturday
O002558,2025-02-07,C00732,P0057,Store,3,13989,41967,Shawn Stewart,Male,37,Hyderabad,Platinum,Task Sport,Sports,Sony,13989,Diaz-Murray,2,2025,Friday
O002559,2025-10-20,C00656,P0127,Online,2,11068,22136,Dawn Yates,Female,46,Bangalore,Silver,Above Beaut,Beauty,Sony,11068,"Adams, Obrien and Garcia",10,2025,Monday
O002560,2025-04-16,C00922,P0012,Online,4,12709,50836,Lynn Harvey,Male,52,Hyderabad,Gold,Increase Clothin,Clothing,Apple,12709,Ramirez-Watts,4,2025,Wednesday
O002561,2026-04-09,C00247,P0075,Mobile App,1,9838,9838,Shannon Mcintosh,Male,38,Chennai,Gold,Official Footwea,Footwear,Nike,9838,"Ross, Lane and Roth",4,2026,Thursday
O002562,2026-02-28,C00234,P0046,Mobile App,4,9971,39884,Samantha Baker,Male,23,Mumbai,Gold,Happy Sport,Sports,H&M,9971,Singleton-Yates,2,2026,Saturday
O002563,2025-03-21,C00146,P0103,Store,1,2736,2736,Kenneth Robinson,Female,58,Mumbai,Gold,Chance Hom,Home,Zara,2736,Christian Inc,3,2025,Friday
O002564,2026-03-28,C00945,P0160,Marketplace,3,14361,43083,Darrell Johnson,Male,32,Hyderabad,Gold,Give Footwea,Footwear,Sony,14361,Maxwell and Sons,3,2026,Saturday
O002565,2025-12-30,C00885,P0175,Mobile App,5,5544,27720,Kevin Roberts MD,Female,37,Mumbai,Gold,Center Footwea,Footwear,H&M,5544,"Blake, Rodriguez and Crawford",12,2025,Tuesday
O002566,2025-07-29,C00707,P0053,Online,3,2791,8373,Brian Davis,Male,23,Kolkata,Silver,Mouth Footwea,Footwear,H&M,2791,Jimenez LLC,7,2025,Tuesday
O002567,2025-07-13,C00285,P0107,Store,4,8438,33752,John Wright,Female,26,Hyderabad,Platinum,Interview Beaut,Beauty,Zara,8438,"Benson, Jimenez and Chang",7,2025,Sunday
O002568,2025-05-10,C00615,P0200,Online,4,2384,9536,Pamela Ferguson,Male,24,Delhi,Platinum,Eye Electronic,Electronics,Zara,2384,Rojas-Grant,5,2025,Saturday
O002569,2025-01-22,C00713,P0161,Marketplace,4,5953,23812,Barry Carpenter,Male,51,Chennai,Platinum,Perform Electronic,Electronics,Sony,5953,"Mclean, Smith and Whitehead",1,2025,Wednesday
O002570,2025-02-06,C00653,P0033,Online,2,6772,13544,Melinda Hernandez,Male,49,Delhi,Silver,Program Electronic,Electronics,Puma,6772,Lee-Patterson,2,2025,Thursday
O002571,2026-04-07,C00811,P0030,Marketplace,2,4622,9244,Eddie Gonzalez,Male,49,Kolkata,Silver,Provide Hom,Home,H&M,4622,"Martin, Bird and Long",4,2026,Tuesday
O002572,2025-10-02,C00336,P0018,Store,2,13788,27576,Dustin Jones,Female,21,Hyderabad,Gold,Each Beaut,Beauty,Sony,13788,Cardenas PLC,10,2025,Thursday
O002573,2026-05-05,C00698,P0190,Marketplace,3,600,1800,Lisa Mueller,Male,45,Hyderabad,Silver,Behind Clothin,Clothing,Samsung,600,Scott PLC,5,2026,Tuesday
O002574,2025-05-27,C00292,P0073,Mobile App,5,2182,10910,Brian Murphy,Male,56,Bangalore,Silver,Charge Beaut,Beauty,Zara,2182,Davidson LLC,5,2025,Tuesday
O002575,2025-07-22,C00843,P0028,Store,1,8951,8951,Catherine Robertson,Male,53,Kolkata,Gold,Everyone Sport,Sports,Samsung,8951,"Riggs, Gibson and Rhodes",7,2025,Tuesday
O002576,2026-03-10,C00510,P0023,Store,5,6427,32135,Katie Stewart,Female,32,Hyderabad,Platinum,Every Clothin,Clothing,Adidas,6427,Garcia-Reed,3,2026,Tuesday
O002577,2025-01-19,C00481,P0033,Marketplace,5,6772,33860,Julie Ochoa,Female,51,Hyderabad,Gold,Program Electronic,Electronics,Puma,6772,Lee-Patterson,1,2025,Sunday
O002578,2025-04-28,C00039,P0028,Marketplace,1,8951,8951,Lisa Perez,Female,60,Mumbai,Silver,Everyone Sport,Sports,Samsung,8951,"Riggs, Gibson and Rhodes",4,2025,Monday
O002579,2026-01-26,C00711,P0048,Online,1,8869,8869,Deanna Griffin,Male,53,Chennai,Platinum,Near Beaut,Beauty,Zara,8869,"Hahn, Patrick and Fischer",1,2026,Monday
O002580,2025-11-12,C00380,P0062,Marketplace,4,14596,58384,Rachel Kelly,Female,26,Hyderabad,Gold,Meet Electronic,Electronics,Puma,14596,Miller LLC,11,2025,Wednesday
O002581,2025-08-15,C00612,P0190,Online,2,600,1200,Anthony Patrick,Female,42,Kolkata,Gold,Behind Clothin,Clothing,Samsung,600,Scott PLC,8,2025,Friday
O002582,2026-01-28,C00998,P0170,Store,5,227,1135,Connie Wheeler,Female,21,Chennai,Silver,Someone Electronic,Electronics,H&M,227,"Park, Sweeney and Mason",1,2026,Wednesday
O002583,2026-01-07,C00326,P0197,Online,2,3785,7570,Christina Bradshaw,Male,40,Kolkata,Gold,Movement Electronic,Electronics,H&M,3785,Welch LLC,1,2026,Wednesday
O002584,2026-05-01,C00157,P0146,Mobile App,1,14927,14927,Angela Bruce,Male,58,Delhi,Platinum,Employee Footwea,Footwear,Nike,14927,James and Sons,5,2026,Friday
O002585,2025-06-29,C00474,P0065,Store,2,13569,27138,Jason Williams,Female,37,Delhi,Gold,Almost Sport,Sports,Zara,13569,Cisneros LLC,6,2025,Sunday
O002586,2025-07-20,C00390,P0165,Store,1,826,826,Kurt Clayton,Male,28,Bangalore,Gold,Mean Beaut,Beauty,Sony,826,"Reid, Murphy and Kelly",7,2025,Sunday
O002587,2025-02-02,C00231,P0075,Store,5,9838,49190,Kathy Martin,Female,28,Mumbai,Gold,Official Footwea,Footwear,Nike,9838,"Ross, Lane and Roth",2,2025,Sunday
O002588,2025-06-21,C00674,P0161,Marketplace,2,5953,11906,Perry Owens,Male,26,Delhi,Silver,Perform Electronic,Electronics,Sony,5953,"Mclean, Smith and Whitehead",6,2025,Saturday
O002589,2025-02-05,C00864,P0007,Store,4,9395,37580,Brandon Thornton,Female,52,Hyderabad,Gold,Site Beaut,Beauty,Nike,9395,"Gonzales, Lynch and Griffith",2,2025,Wednesday
O002590,2025-05-28,C00571,P0155,Store,5,6467,32335,Randall Williams,Female,42,Hyderabad,Silver,Heavy Clothin,Clothing,Adidas,6467,Holden-Quinn,5,2025,Wednesday
O002591,2026-05-09,C00326,P0037,Online,5,2540,12700,Christina Bradshaw,Male,40,Kolkata,Gold,Read Sport,Sports,Zara,2540,Patrick-Dawson,5,2026,Saturday
O002592,2025-07-29,C00531,P0029,Online,1,2877,2877,Anthony Butler,Male,43,Delhi,Platinum,Kitchen Sport,Sports,Apple,2877,Houston-Knox,7,2025,Tuesday
O002593,2026-01-06,C00956,P0159,Mobile App,2,6728,13456,Candice Lawson,Male,56,Kolkata,Platinum,Including Electronic,Electronics,Apple,6728,Taylor PLC,1,2026,Tuesday
O002594,2025-03-15,C00924,P0095,Online,1,13438,13438,Anthony Haynes,Male,36,Kolkata,Gold,Scene Electronic,Electronics,Zara,13438,Munoz Group,3,2025,Saturday
O002595,2025-01-04,C00391,P0176,Online,2,9283,18566,Leslie Scott,Female,47,Delhi,Gold,Clearly Hom,Home,Sony,9283,Dunn-Callahan,1,2025,Saturday
O002596,2026-02-21,C00397,P0145,Online,1,5250,5250,Jennifer Guerra,Female,57,Bangalore,Silver,Stuff Clothin,Clothing,Nike,5250,"Miller, Andrews and Wright",2,2026,Saturday
O002597,2025-10-16,C00559,P0058,Online,1,2704,2704,James Hubbard,Male,59,Hyderabad,Silver,Nearly Sport,Sports,Apple,2704,Johnston-Holden,10,2025,Thursday
O002598,2026-04-25,C00586,P0006,Marketplace,4,4011,16044,Amy Smith,Female,24,Kolkata,Silver,Still Electronic,Electronics,Apple,4011,Hernandez-Fernandez,4,2026,Saturday
O002599,2025-07-18,C00461,P0073,Store,5,2182,10910,Linda Schaefer,Female,26,Chennai,Gold,Charge Beaut,Beauty,Zara,2182,Davidson LLC,7,2025,Friday
O002600,2025-11-10,C00257,P0175,Mobile App,4,5544,22176,Monique Taylor,Male,33,Kolkata,Silver,Center Footwea,Footwear,H&M,5544,"Blake, Rodriguez and Crawford",11,2025,Monday
O002601,2025-09-03,C00942,P0163,Store,4,652,2608,Ann Bailey,Female,18,Kolkata,Platinum,Everything Beaut,Beauty,Puma,652,"Cherry, Stark and Riley",9,2025,Wednesday
O002602,2026-03-27,C00369,P0117,Store,5,2344,11720,Robert Lopez,Female,47,Chennai,Silver,Central Footwea,Footwear,H&M,2344,Lawson-Rivera,3,2026,Friday
O002603,2025-11-23,C00749,P0037,Store,3,2540,7620,Theresa Henderson,Female,25,Chennai,Platinum,Read Sport,Sports,Zara,2540,Patrick-Dawson,11,2025,Sunday
O002604,2026-03-28,C00165,P0100,Mobile App,3,2897,8691,Timothy Henson,Female,39,Kolkata,Gold,Fall Hom,Home,Nike,2897,Melton PLC,3,2026,Saturday
O002605,2025-08-10,C00825,P0190,Mobile App,1,600,600,Gary Shields,Female,26,Delhi,Platinum,Behind Clothin,Clothing,Samsung,600,Scott PLC,8,2025,Sunday
O002606,2025-08-24,C00421,P0037,Store,1,2540,2540,Jamie Anthony,Female,54,Mumbai,Gold,Read Sport,Sports,Zara,2540,Patrick-Dawson,8,2025,Sunday
O002607,2026-03-07,C00642,P0103,Mobile App,2,2736,5472,Kim Jones,Female,55,Kolkata,Gold,Chance Hom,Home,Zara,2736,Christian Inc,3,2026,Saturday
O002608,2025-08-04,C00905,P0054,Marketplace,4,12030,48120,Caleb Wagner,Male,18,Bangalore,Silver,Three Hom,Home,Nike,12030,Todd-Wagner,8,2025,Monday
O002609,2025-08-16,C00976,P0118,Marketplace,4,7691,30764,Christine Austin,Female,45,Hyderabad,Silver,Suggest Sport,Sports,Sony,7691,"Hooper, Cole and Tucker",8,2025,Saturday
O002610,2025-06-22,C00334,P0119,Marketplace,3,352,1056,Chelsea Carr,Female,52,Bangalore,Gold,Including Footwea,Footwear,Adidas,352,Long Inc,6,2025,Sunday
O002611,2025-04-16,C00252,P0035,Store,5,3683,18415,Beth Barnes,Male,45,Chennai,Gold,Could Beaut,Beauty,Puma,3683,Williams PLC,4,2025,Wednesday
O002612,2025-10-19,C00200,P0183,Mobile App,2,7818,15636,Elijah Carroll,Male,60,Chennai,Gold,Fill Beaut,Beauty,Puma,7818,"Foley, Henry and Carr",10,2025,Sunday
O002613,2026-03-18,C00783,P0119,Marketplace,5,352,1760,Russell Davidson,Male,26,Delhi,Gold,Including Footwea,Footwear,Adidas,352,Long Inc,3,2026,Wednesday
O002614,2025-04-20,C00403,P0096,Store,3,1028,3084,John Wagner,Female,21,Kolkata,Gold,Owner Beaut,Beauty,Adidas,1028,Cross PLC,4,2025,Sunday
O002615,2025-10-05,C00668,P0121,Marketplace,1,8488,8488,Gary Washington,Male,57,Delhi,Silver,Brother Beaut,Beauty,Apple,8488,Burgess-Humphrey,10,2025,Sunday
O002616,2025-07-31,C00053,P0077,Store,5,1363,6815,Kaitlyn Villa,Female,59,Hyderabad,Gold,Wait Clothin,Clothing,Nike,1363,"Miller, Gordon and Thompson",7,2025,Thursday
O002617,2025-10-10,C00912,P0056,Store,3,14462,43386,Isaiah Davis,Female,53,Hyderabad,Platinum,Foot Clothin,Clothing,Adidas,14462,Smith-Martinez,10,2025,Friday
O002618,2026-04-25,C00530,P0169,Marketplace,4,4373,17492,Hannah Henson,Male,48,Delhi,Platinum,Past Beaut,Beauty,Apple,4373,Ray PLC,4,2026,Saturday
O002619,2025-01-13,C00711,P0047,Store,4,6452,25808,Deanna Griffin,Male,53,Chennai,Platinum,Deep Electronic,Electronics,H&M,6452,"Walker, Peterson and Smith",1,2025,Monday
O002620,2025-12-08,C00177,P0099,Mobile App,5,3702,18510,Anthony Paul,Female,25,Kolkata,Silver,Traditional Hom,Home,Zara,3702,"Soto, Robertson and Newman",12,2025,Monday
O002621,2026-01-29,C00160,P0191,Marketplace,5,7984,39920,Gregory Simmons,Female,46,Kolkata,Platinum,But Electronic,Electronics,Apple,7984,"Smith, Hughes and Gonzalez",1,2026,Thursday
O002622,2025-03-19,C00422,P0148,Mobile App,2,5994,11988,Monica Daniels,Male,41,Mumbai,Platinum,Front Clothin,Clothing,Adidas,5994,Byrd-Morton,3,2025,Wednesday
O002623,2026-03-21,C00757,P0120,Store,2,1400,2800,Malik Moore,Male,27,Kolkata,Gold,Visit Hom,Home,Adidas,1400,"White, Dillon and Romero",3,2026,Saturday
O002624,2025-06-11,C00626,P0196,Online,4,14825,59300,Shannon Smith,Female,40,Bangalore,Silver,Trial Sport,Sports,Nike,14825,Hunter Group,6,2025,Wednesday
O002625,2026-02-07,C00067,P0174,Online,1,8508,8508,Nicole Carter,Male,21,Chennai,Gold,Little Electronic,Electronics,Sony,8508,Johnson and Sons,2,2026,Saturday
O002626,2026-04-17,C00883,P0006,Online,1,4011,4011,Emma Holt,Male,21,Hyderabad,Gold,Still Electronic,Electronics,Apple,4011,Hernandez-Fernandez,4,2026,Friday
O002627,2025-06-10,C00954,P0085,Mobile App,1,10996,10996,Cindy Carter,Male,41,Hyderabad,Platinum,Friend Electronic,Electronics,Adidas,10996,Barton PLC,6,2025,Tuesday
O002628,2026-05-06,C00219,P0052,Mobile App,2,2027,4054,Christopher Gutierrez,Female,24,Chennai,Platinum,Series Sport,Sports,Puma,2027,"Wells, Campbell and Morgan",5,2026,Wednesday
O002629,2025-11-16,C00932,P0017,Mobile App,3,1491,4473,Kevin Gilmore,Male,42,Chennai,Gold,Even Electronic,Electronics,H&M,1491,"Rivera, Chavez and Evans",11,2025,Sunday
O002630,2025-09-01,C00347,P0150,Store,4,4078,16312,Michael Mooney,Female,57,Bangalore,Gold,Believe Sport,Sports,Samsung,4078,Smith-Richmond,9,2025,Monday
O002631,2025-02-21,C00822,P0075,Store,3,9838,29514,Mr. Arthur Dean,Female,29,Hyderabad,Platinum,Official Footwea,Footwear,Nike,9838,"Ross, Lane and Roth",2,2025,Friday
O002632,2025-08-01,C00122,P0039,Marketplace,2,12439,24878,David Perry,Female,40,Mumbai,Platinum,Member Sport,Sports,Sony,12439,"Davis, Braun and Lozano",8,2025,Friday
O002633,2025-10-10,C00644,P0041,Marketplace,5,6130,30650,Eric Raymond,Female,57,Chennai,Silver,Any Beaut,Beauty,H&M,6130,Thomas and Sons,10,2025,Friday
O002634,2025-12-20,C00869,P0180,Store,3,6853,20559,Jonathan Ruiz,Male,45,Kolkata,Platinum,Worker Beaut,Beauty,Sony,6853,Monroe Group,12,2025,Saturday
O002635,2026-04-11,C00456,P0030,Online,2,4622,9244,Paul Garcia,Male,52,Hyderabad,Platinum,Provide Hom,Home,H&M,4622,"Martin, Bird and Long",4,2026,Saturday
O002636,2025-03-11,C00902,P0194,Marketplace,1,8299,8299,Alexandra Sanchez,Male,28,Chennai,Silver,American Sport,Sports,H&M,8299,Harris-Smith,3,2025,Tuesday
O002637,2025-09-02,C00175,P0122,Online,4,5918,23672,Willie Pitts MD,Female,59,Bangalore,Silver,Civil Footwea,Footwear,Samsung,5918,Jones Group,9,2025,Tuesday
O002638,2026-04-22,C00452,P0151,Store,3,14641,43923,James Rogers,Male,53,Delhi,Gold,Out Clothin,Clothing,Samsung,14641,"Miller, Collins and Lewis",4,2026,Wednesday
O002639,2026-05-12,C00504,P0115,Mobile App,1,4472,4472,Audrey Lee,Male,60,Bangalore,Platinum,Back Beaut,Beauty,Puma,4472,Fitzgerald-Davis,5,2026,Tuesday
O002640,2026-03-30,C00379,P0087,Online,1,14353,14353,Stephanie Graham,Male,34,Delhi,Platinum,Great Hom,Home,Zara,14353,Perez-Caldwell,3,2026,Monday
O002641,2025-11-16,C00308,P0046,Marketplace,2,9971,19942,David West,Female,23,Mumbai,Silver,Happy Sport,Sports,H&M,9971,Singleton-Yates,11,2025,Sunday
O002642,2026-04-24,C00810,P0039,Store,1,12439,12439,Terry Morris,Male,49,Chennai,Gold,Member Sport,Sports,Sony,12439,"Davis, Braun and Lozano",4,2026,Friday
O002643,2025-05-30,C00729,P0163,Online,3,652,1956,Regina Williams,Male,37,Hyderabad,Gold,Everything Beaut,Beauty,Puma,652,"Cherry, Stark and Riley",5,2025,Friday
O002644,2026-02-14,C00507,P0091,Online,5,3339,16695,Adrian Lane,Male,33,Hyderabad,Silver,Campaign Electronic,Electronics,Apple,3339,"Joyce, Santos and Smith",2,2026,Saturday
O002645,2025-08-02,C00174,P0160,Mobile App,5,14361,71805,James Lynch,Male,58,Bangalore,Platinum,Give Footwea,Footwear,Sony,14361,Maxwell and Sons,8,2025,Saturday
O002646,2025-09-20,C00287,P0065,Online,2,13569,27138,Jorge Johnson,Female,19,Mumbai,Gold,Almost Sport,Sports,Zara,13569,Cisneros LLC,9,2025,Saturday
O002647,2026-04-09,C00171,P0126,Online,3,11142,33426,James Campbell,Female,24,Hyderabad,Silver,Religious Sport,Sports,Nike,11142,"Harris, Grant and Blair",4,2026,Thursday
O002648,2025-12-25,C00314,P0167,Mobile App,2,7349,14698,Gary Rogers,Male,53,Hyderabad,Platinum,Large Sport,Sports,Puma,7349,Scott-Jones,12,2025,Thursday
O002649,2025-06-22,C00042,P0115,Mobile App,4,4472,17888,Evelyn Hatfield,Female,27,Bangalore,Silver,Back Beaut,Beauty,Puma,4472,Fitzgerald-Davis,6,2025,Sunday
O002650,2025-12-04,C00083,P0192,Mobile App,4,7661,30644,Angela Huang,Female,36,Kolkata,Silver,Suddenly Beaut,Beauty,Adidas,7661,Moss-Ware,12,2025,Thursday
O002651,2025-03-08,C00893,P0142,Online,1,9138,9138,Robert Lyons,Male,29,Delhi,Silver,Take Sport,Sports,Samsung,9138,Marshall-Marquez,3,2025,Saturday
O002652,2025-01-10,C00310,P0189,Marketplace,5,3880,19400,Ryan Smith,Female,27,Delhi,Silver,Wrong Clothin,Clothing,Sony,3880,"Orozco, Farrell and Martinez",1,2025,Friday
O002653,2025-07-14,C00398,P0052,Online,4,2027,8108,Heidi Davis,Male,38,Chennai,Platinum,Series Sport,Sports,Puma,2027,"Wells, Campbell and Morgan",7,2025,Monday
O002654,2025-12-23,C00385,P0178,Mobile App,3,11297,33891,Katie Garcia,Female,59,Delhi,Platinum,Dog Sport,Sports,H&M,11297,"Pham, Thompson and Dixon",12,2025,Tuesday
O002655,2026-03-14,C00803,P0094,Marketplace,5,14527,72635,Melissa Murray,Female,55,Delhi,Silver,Show Hom,Home,Apple,14527,Durham Ltd,3,2026,Saturday
O002656,2025-03-09,C00966,P0105,Mobile App,3,12454,37362,Kelly Bullock,Female,51,Delhi,Gold,Position Electronic,Electronics,Nike,12454,Schroeder Ltd,3,2025,Sunday
O002657,2025-10-10,C00198,P0185,Marketplace,3,13204,39612,James Jackson,Male,48,Bangalore,Gold,Check Clothin,Clothing,Zara,13204,Dickson Group,10,2025,Friday
O002658,2025-02-12,C00936,P0073,Marketplace,3,2182,6546,James Cabrera,Male,23,Bangalore,Gold,Charge Beaut,Beauty,Zara,2182,Davidson LLC,2,2025,Wednesday
O002659,2026-02-17,C00683,P0172,Mobile App,1,11082,11082,Joseph Campbell,Male,45,Delhi,Gold,Me Hom,Home,Adidas,11082,Conner and Sons,2,2026,Tuesday
O002660,2025-01-12,C00831,P0131,Store,1,11957,11957,Julia Burns,Male,58,Kolkata,Platinum,Involve Footwea,Footwear,Apple,11957,Cannon PLC,1,2025,Sunday
O002661,2025-05-05,C00077,P0196,Store,1,14825,14825,Richard Palmer,Female,37,Chennai,Gold,Trial Sport,Sports,Nike,14825,Hunter Group,5,2025,Monday
O002662,2025-03-20,C00586,P0096,Store,1,1028,1028,Amy Smith,Female,24,Kolkata,Silver,Owner Beaut,Beauty,Adidas,1028,Cross PLC,3,2025,Thursday
O002663,2026-03-19,C00078,P0200,Online,1,2384,2384,Michael Hudson,Female,54,Chennai,Silver,Eye Electronic,Electronics,Zara,2384,Rojas-Grant,3,2026,Thursday
O002664,2026-01-13,C00827,P0186,Mobile App,1,10994,10994,Angie Murray,Male,29,Chennai,Gold,Leg Sport,Sports,Samsung,10994,Cobb LLC,1,2026,Tuesday
O002665,2025-03-21,C00597,P0159,Marketplace,1,6728,6728,Erica White,Female,24,Delhi,Gold,Including Electronic,Electronics,Apple,6728,Taylor PLC,3,2025,Friday
O002666,2026-02-07,C00681,P0162,Online,3,11333,33999,Edward Cox,Male,23,Hyderabad,Gold,Answer Sport,Sports,H&M,11333,Randall-Livingston,2,2026,Saturday
O002667,2025-01-29,C00722,P0157,Store,1,5928,5928,Erik Sims,Male,21,Bangalore,Platinum,These Clothin,Clothing,Zara,5928,"Chambers, Lynch and Browning",1,2025,Wednesday
O002668,2025-04-06,C00094,P0052,Online,1,2027,2027,Michael Walker,Female,19,Kolkata,Silver,Series Sport,Sports,Puma,2027,"Wells, Campbell and Morgan",4,2025,Sunday
O002669,2026-02-10,C00703,P0001,Store,4,609,2436,Christina Alvarez,Male,51,Chennai,Silver,Majority Sport,Sports,Adidas,609,Paul PLC,2,2026,Tuesday
O002670,2026-01-03,C00082,P0054,Marketplace,1,12030,12030,Elizabeth Webb,Male,18,Bangalore,Gold,Three Hom,Home,Nike,12030,Todd-Wagner,1,2026,Saturday
O002671,2025-04-09,C00488,P0083,Store,5,4181,20905,James Allison,Female,47,Chennai,Silver,Box Clothin,Clothing,Zara,4181,Mooney-Hartman,4,2025,Wednesday
O002672,2025-11-06,C00724,P0182,Store,4,7243,28972,Tyler Cooper,Female,45,Hyderabad,Gold,Style Footwea,Footwear,Apple,7243,Winters-Reid,11,2025,Thursday
O002673,2026-01-10,C00693,P0121,Online,3,8488,25464,Stephanie Franco,Female,32,Bangalore,Platinum,Brother Beaut,Beauty,Apple,8488,Burgess-Humphrey,1,2026,Saturday
O002674,2025-09-17,C00007,P0114,Online,2,10970,21940,Nathaniel Smith,Female,33,Mumbai,Gold,Tough Electronic,Electronics,H&M,10970,"Gomez, Preston and Williams",9,2025,Wednesday
O002675,2025-05-15,C00148,P0046,Store,2,9971,19942,Cory Martinez,Female,52,Delhi,Silver,Happy Sport,Sports,H&M,9971,Singleton-Yates,5,2025,Thursday
O002676,2025-12-26,C00780,P0180,Online,1,6853,6853,Debbie Williams,Male,43,Bangalore,Platinum,Worker Beaut,Beauty,Sony,6853,Monroe Group,12,2025,Friday
O002677,2026-03-11,C00330,P0049,Store,2,11345,22690,Jeffery Harris,Female,48,Hyderabad,Silver,Guess Footwea,Footwear,Nike,11345,Bates Inc,3,2026,Wednesday
O002678,2025-11-22,C00857,P0042,Mobile App,4,8548,34192,Leonard Ferguson,Female,29,Mumbai,Gold,Sure Clothin,Clothing,Samsung,8548,Cunningham LLC,11,2025,Saturday
O002679,2025-09-17,C00656,P0154,Mobile App,4,4571,18284,Dawn Yates,Female,46,Bangalore,Silver,Strong Hom,Home,Apple,4571,"Good, Mcdonald and Griffin",9,2025,Wednesday
O002680,2025-05-09,C00845,P0056,Mobile App,4,14462,57848,Matthew Torres,Male,56,Bangalore,Silver,Foot Clothin,Clothing,Adidas,14462,Smith-Martinez,5,2025,Friday
O002681,2025-09-29,C00008,P0189,Mobile App,2,3880,7760,Richard Holt,Female,52,Kolkata,Silver,Wrong Clothin,Clothing,Sony,3880,"Orozco, Farrell and Martinez",9,2025,Monday
O002682,2025-02-03,C00064,P0073,Online,2,2182,4364,Veronica Rodriguez,Female,24,Delhi,Gold,Charge Beaut,Beauty,Zara,2182,Davidson LLC,2,2025,Monday
O002683,2026-04-08,C00751,P0127,Online,3,11068,33204,Bradley Ramirez,Male,43,Kolkata,Gold,Above Beaut,Beauty,Sony,11068,"Adams, Obrien and Garcia",4,2026,Wednesday
O002684,2025-02-10,C00691,P0159,Marketplace,4,6728,26912,Mark Kennedy,Female,34,Kolkata,Gold,Including Electronic,Electronics,Apple,6728,Taylor PLC,2,2025,Monday
O002685,2025-06-13,C00603,P0004,Mobile App,1,9874,9874,Kevin Barnett,Female,38,Mumbai,Platinum,Entire Electronic,Electronics,Adidas,9874,Wall-Peters,6,2025,Friday
O002686,2025-12-14,C00983,P0179,Online,5,10284,51420,Jacob Malone,Male,26,Hyderabad,Platinum,Whatever Sport,Sports,Samsung,10284,"Hammond, Fitzpatrick and Wagner",12,2025,Sunday
O002687,2026-01-08,C00860,P0146,Mobile App,3,14927,44781,Brandy Garcia,Male,35,Chennai,Silver,Employee Footwea,Footwear,Nike,14927,James and Sons,1,2026,Thursday
O002688,2026-01-16,C00831,P0116,Marketplace,3,4110,12330,Julia Burns,Male,58,Kolkata,Platinum,Coach Clothin,Clothing,Puma,4110,"Rojas, Mason and Martinez",1,2026,Friday
